,Unnamed: 0,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore,In_reach,Agg_RS),Agg_RS20),Agg_RS30),Agg_RS50),Agg_RS70)
190,190,190,requests-toolbelt-0.10.1,41,0.001247,0.0231,requests-toolbelt,0.649785712,34,22.380612768,22.380612768,22.380612768,22.380612768,8.594032389999999
191,191,191,rfc3986-2.0.0,7,6.7e-05,0.00411,rfc,0.941758054,1,0.941758054,0.941758054,0.941758054,0.941758054,0.941758054
192,192,192,importlib-metadata-6.4.1,26,0.000374,0.01363,importlib-metadata,0.738331031,3,2.108732499,2.108732499,2.108732499,2.108732499,0.738331031
193,193,193,importlib-metadata-6.3.0,21,0.000202,0.01155,importlib-metadata,0.738331031,2,1.423531765,1.423531765,1.423531765,1.423531765,0.738331031
194,194,194,zipp-3.15.0,15,0.000858,0.00885,zipp,0.685200734,1,0.685200734,0.685200734,0.685200734,0.685200734,0.0
195,195,195,jaraco-classes-3.2.3,5,0.000109,0.00242,jaraco-classes,0.64858105,2,1.223988007,1.223988007,1.223988007,1.223988007,0.0
196,196,196,jeepney-0.8.0,6,0.000146,0.0035,jeepney,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
197,197,197,secretstorage-3.3.3,8,0.000125,0.00292,secretstorage,0.724188097,7,5.207839809,5.207839809,5.207839809,5.207839809,3.864557315
198,198,198,importlib-metadata-6.0.0,3,6.3e-05,0.00144,importlib-metadata,0.738331031,2,1.423531765,1.423531765,1.423531765,1.423531765,0.738331031
199,199,199,more-itertools-9.1.0,37,0.000486,0.01789,more-itertools,0.575406957,1,0.575406957,0.575406957,0.575406957,0.575406957,0.0
200,200,200,bleach-6.0.0,13,8.4e-05,0.00586,bleach,0.700609564,3,2.1799592160000003,2.1799592160000003,2.1799592160000003,2.1799592160000003,2.1799592160000003
201,201,201,docutils-0.19,46,0.000502,0.0234,docutils,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
202,202,202,docutils-0.18.1,7,0.000121,0.00444,docutils,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
203,203,203,webencodings-0.5.1,14,0.000535,0.00819,webencodings,0.720940291,1,0.720940291,0.720940291,0.720940291,0.720940291,0.720940291
204,204,204,requests-2.27.1,29,0.00075,0.01023,requests,0.515598341,20,13.638303084999997,13.638303084999997,13.638303084999997,13.638303084999997,6.332087419
205,205,205,how-short-0.1.1,1,3.5e-05,0.0,how-short,0.831838378,6,4.567152923,4.567152923,4.567152923,4.567152923,3.187323025
206,206,206,pendulum-2.1.2,28,0.0002,0.01229,pendulum,0.696941211,5,3.735314545,3.735314545,3.735314545,3.735314545,2.355484647
207,207,207,pytzdata-2020.1,3,0.000142,0.00198,pytzdata,0.682888687,1,0.682888687,0.682888687,0.682888687,0.682888687,0.0
208,208,208,gunicorn-flask-swagger-example-0.0.2,6,3.5e-05,0.0,gunicorn-flask-swagger-example,0.847669327,75,53.153226923,53.153226923,53.153226923,52.752258100999995,33.463404101
209,209,209,colorlog-6.6.0,3,4.7e-05,0.00137,colorlog,0.745257102,1,0.745257102,0.745257102,0.745257102,0.745257102,0.745257102
210,210,210,connexion-2.14.1,10,4e-05,0.00046,connexion,0.531633269,59,41.752028845999995,41.752028845999995,41.752028845999995,41.752028845999995,24.760645446999995
211,211,211,flask-cors-3.0.10,21,0.000114,0.00788,flask-cors,0.745635561,22,16.474531020999997,16.474531020999997,16.474531020999997,16.474531020999997,13.717128460999998
212,212,212,flask-2.2.2,12,9.9e-05,0.00367,flask,0.763313977,10,7.6987107130000005,7.6987107130000005,7.6987107130000005,7.6987107130000005,6.595749689000001
213,213,213,gunicorn-20.1.0,26,0.000183,0.01172,gunicorn,0.643029065,2,1.043997887,1.043997887,1.043997887,0.643029065,0.0
214,214,214,swagger-ui-bundle-0.0.9,3,4.7e-05,0.001,swagger-ui-bundle,0.746862814,6,4.915242796,4.915242796,4.915242796,4.915242796,4.915242796
215,215,215,clickclick-20.10.2,7,7.8e-05,0.00244,clickclick,0.671641247,3,2.040219487,2.040219487,2.040219487,2.040219487,0.786075881
216,216,216,inflection-0.5.1,18,0.000201,0.00864,inflection,0.770302658,1,0.770302658,0.770302658,0.770302658,0.770302658,0.770302658
217,217,217,werkzeug-2.2.2,3,5.3e-05,0.00108,werkzeug,0.551480512,2,1.40726047,1.40726047,1.40726047,1.40726047,0.855779958
218,218,218,flask-1.1.4,37,0.000367,0.01577,flask,0.763313977,10,7.434586221000001,7.434586221000001,7.434586221000001,7.434586221000001,5.780144685000001
219,219,219,setuptools-67.6.1,435,0.008323,0.22734,setuptools,0.400968822,1,0.400968822,0.400968822,0.400968822,0.0,0.0
220,220,220,heka-py-0.30.3,5,9.4e-05,0.00137,heka-py,0.787523068,3,2.338384246,2.338384246,2.338384246,2.338384246,2.338384246
221,221,221,docopt-0.6.2,110,0.00139,0.05128,docopt,0.754159481,1,0.754159481,0.754159481,0.754159481,0.754159481,0.754159481
222,222,222,html-jumping-0.2.4,1,3.5e-05,0.0,html-jumping,0.83232772,3,2.130169049,2.130169049,2.130169049,2.130169049,1.5568987349999999
223,223,223,hy-0.26.0,17,0.000422,0.0074,hy,0.805366036,2,1.590989472,1.590989472,1.590989472,1.590989472,1.590989472
224,224,224,funcparserlib-1.0.1,4,0.000458,0.00229,funcparserlib,0.785623436,1,0.785623436,0.785623436,0.785623436,0.785623436,0.785623436
225,225,225,html2json-0.2.4.1,2,3.5e-05,0.0,html json,0.821460771,5,3.495852508,3.495852508,3.229323486,3.229323486,2.557682239
226,226,226,pyquery-2.0.0,12,0.000177,0.00475,pyquery,0.860643402,3,2.00275049,2.00275049,1.736221468,1.736221468,1.736221468
227,227,227,cssselect-1.2.0,23,0.000317,0.01125,cssselect,0.875578066,1,0.875578066,0.875578066,0.875578066,0.875578066,0.875578066
228,228,228,lxml-4.9.2,291,0.003007,0.13769,lxml,0.266529022,1,0.266529022,0.266529022,0.0,0.0,0.0
229,229,229,graphslib-0.0.5,1,3.5e-05,0.0,graphslib,0.831802538,2,1.475456638,1.475456638,1.475456638,1.475456638,0.831802538
230,230,230,typing-3.7.4.3,27,0.000367,0.0125,typing,0.6436541,1,0.6436541,0.6436541,0.6436541,0.6436541,0.0
231,231,231,guilded-webhook-0.3.0,2,3.5e-05,0.0,guilded-webhook,0.695181038,46,30.919870036999992,30.919870036999992,30.919870036999992,30.592549054999996,14.198699681999997
232,232,232,gnucash-ch-filing-0.2.1,2,3.5e-05,0.0,gnucash-ch-filing,0.847740745,29,19.168840498999998,19.168840498999998,18.902311476999998,18.902311476999998,8.687791478000001
233,233,233,grg-mp2grg-0.1.2,2,3.5e-05,0.0,grg-mp grg,0.832134197,22,16.631368055999996,16.631368055999996,16.631368055999996,16.631368055999996,12.051532347
234,234,234,grg-grgdata-0.2.4,4,6.5e-05,0.00091,grg-grgdata,0.832732119,20,14.967110195,14.967110195,14.967110195,14.967110195,10.387274486
235,235,235,grg-mpdata-0.1.1,1,5e-05,0.00046,grg-mpdata,0.832123664,1,0.832123664,0.832123664,0.832123664,0.832123664,0.832123664
236,236,236,helloworld-ashcoder-0.0.1,1,3.5e-05,0.0,helloworld-ashcoder,0.726215776,3,2.11602229,2.11602229,2.11602229,2.11602229,1.484625137
237,237,237,blessings-1.7,20,0.000504,0.00882,blessings,0.631397153,2,1.389806514,1.389806514,1.389806514,1.389806514,0.758409361
238,238,238,html-sanitizer-with-iframe-0.1.0,1,3.5e-05,0.0,html-sanitizer-with-iframe,0.83178727,4,3.039258489,3.039258489,3.039258489,3.039258489,3.039258489
239,239,239,html5lib-1.1,44,0.000455,0.01969,html lib,0.728121567,3,2.2074712190000003,2.2074712190000003,2.2074712190000003,2.2074712190000003,2.2074712190000003
240,240,240,green-magic-0.5.6,5,3.5e-05,0.0,green-magic,0.694965524,42,23.425113058000004,23.425113058000004,21.071432780000006,18.773792425,10.256960803
241,241,241,nltk-3.8.1,37,0.000379,0.01526,nltk,0.768963608,5,3.111200502,3.111200502,3.111200502,2.729083105,1.5550394889999999
242,242,242,sklearn-0.0.post4,52,0.000299,0.02397,sklearn- post,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
243,243,243,somoclu-1.7.6,4,4.1e-05,0.00046,somoclu,0.671641247,32,16.594778512999998,16.594778512999998,14.241098234999997,12.325575277,6.349394042
244,244,244,joblib-1.2.0,83,0.000723,0.04613,joblib,0.55422828,1,0.55422828,0.55422828,0.55422828,0.55422828,0.0
245,245,245,glassknife-0.1.0,3,3.5e-05,0.0,glassknife,0.695210781,13,8.378472555,8.378472555,8.378472555,8.378472555,1.437362778
246,246,246,pydantic-1.10.7,155,0.001503,0.0704,pydantic,0.613224668,10,6.376202340000001,6.376202340000001,6.376202340000001,6.376202340000001,0.712805703
247,247,247,pyyaml-5.4.1,47,0.000503,0.02193,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,0.0
248,248,248,xdg-5.1.1,3,5.4e-05,0.00137,xdg,0.724557075,1,0.724557075,0.724557075,0.724557075,0.724557075,0.724557075
249,249,249,typing-extensions-4.5.0,267,0.004811,0.14449,typing-extensions,0.658811077,1,0.658811077,0.658811077,0.658811077,0.658811077,0.0
250,250,250,email-validator-2.0.0.post1,7,0.000265,0.00612,email-validator- post,0.671641247,3,2.023107298,2.023107298,2.023107298,2.023107298,0.712805703
251,251,251,email-validator-2.0.0,4,0.000253,0.00437,email-validator,0.630894507,3,1.9823605580000003,1.9823605580000003,1.9823605580000003,1.9823605580000003,0.712805703
252,252,252,python-dotenv-1.0.0,31,0.000391,0.01831,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,0.0
253,253,253,email-validator-1.3.1,8,0.00025,0.00632,email-validator,0.630894507,3,1.9823605580000003,1.9823605580000003,1.9823605580000003,1.9823605580000003,0.712805703
254,254,254,python-dotenv-0.21.1,8,0.00025,0.0076,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,0.0
255,255,255,typing-extensions-4.4.0,3,0.00022,0.0047,typing-extensions,0.658811077,1,0.658811077,0.658811077,0.658811077,0.658811077,0.0
256,256,256,hexlet-code-dddarknight-0.1.0,1,3.5e-05,0.0,hexlet-code-dddarknight,0.831846261,2,1.526626236,1.526626236,1.526626236,1.526626236,0.831846261
257,257,257,prompt-0.4.1,1,6.5e-05,0.00046,prompt,0.694779975,1,0.694779975,0.694779975,0.694779975,0.694779975,0.0
258,258,258,guangbeat-1.0,10,3.5e-05,0.0,guangbeat,0.615273921,72,41.61926217699998,41.61926217699998,38.74379408499998,34.59176318699999,19.641772292
259,259,259,dowhy-0.7.1,9,3.8e-05,0.00046,dowhy,0.587850513,51,29.205526516000003,29.205526516000003,26.590952331,23.488997422000004,15.828638316999996
260,260,260,lightgbm-3.3.5,15,5.9e-05,0.00375,lightgbm,0.507142998,16,5.8898912469999996,5.8898912469999996,3.802739991,2.415086349,0.710270602
261,261,261,scikit-learn-1.1.3,15,7.4e-05,0.00443,scikit-learn,0.356249168,11,3.784583051999999,3.784583051999999,1.9583257029999999,1.264498882,0.710270602
262,262,262,shap-0.40.0,20,4.1e-05,0.00137,shap,0.616125903,40,21.686226727999994,21.686226727999994,19.338181565,17.549559101,9.231416496
263,263,263,sparse-0.14.0,6,4.3e-05,0.00144,sparse,0.667185797,12,4.455289495999999,4.455289495999999,2.6290321469999998,1.890485672,0.0
264,264,264,statsmodels-0.13.5,68,0.000315,0.02691,statsmodels,0.518383165,25,13.612464481999996,13.612464481999996,11.264419318999998,10.589264013,9.477121459000001
265,265,265,networkx-3.1,167,0.001291,0.08053,networkx,0.754782163,35,19.030446701,19.030446701,16.676766423,14.761243465,9.456703477
266,266,266,pydot-1.4.2,21,0.000181,0.0093,pydot,0.892554698,2,1.4658250119999998,1.4658250119999998,1.4658250119999998,1.4658250119999998,0.892554698
267,267,267,sympy-1.11.1,26,0.000363,0.01483,sympy,0.49260513,2,1.187962289,1.187962289,1.187962289,0.695357159,0.0
268,268,268,threadpoolctl-3.1.0,11,0.000223,0.01145,threadpoolctl,0.710270602,1,0.710270602,0.710270602,0.710270602,0.710270602,0.710270602
269,269,269,patsy-0.5.3,12,8.5e-05,0.00466,patsy,0.767246895,6,2.5692318839999997,2.5692318839999997,1.525656256,1.525656256,1.525656256
270,270,270,pandas-1.5.3,91,0.000602,0.04471,pandas,0.820746042,11,6.580176878,6.580176878,5.53660125,5.53660125,5.53660125
271,271,271,pandas-1.3.5,23,0.000155,0.00941,pandas,0.820746042,9,5.5324927839999996,5.5324927839999996,4.749811063,4.749811063,4.749811063
272,272,272,scipy-1.7.3,14,0.000113,0.00652,scipy,0.337577653,4,1.120259374,1.120259374,0.337577653,0.0,0.0
273,273,273,mpmath-1.3.0,16,0.00047,0.00808,mpmath,0.695357159,1,0.695357159,0.695357159,0.695357159,0.695357159,0.0
274,274,274,wheel-0.40.0,58,0.000893,0.02821,wheel,0.643444469,1,0.643444469,0.643444469,0.643444469,0.643444469,0.0
275,275,275,scikit-learn-1.2.2,278,0.001508,0.12517,scikit-learn,0.356249168,13,4.383054611999999,4.383054611999999,2.2959033559999997,1.264498882,0.710270602
276,276,276,numba-0.56.4,48,0.000386,0.02032,numba,0.671641247,6,2.4069504179999996,2.4069504179999996,1.624268697,1.223299875,0.0
277,277,277,slicer-0.0.7,2,3.7e-05,0.00098,slicer,0.747265624,1,0.747265624,0.747265624,0.747265624,0.747265624,0.747265624
278,278,278,cloudpickle-2.0.0,2,3.7e-05,0.00098,cloudpickle,0.729166061,1,0.729166061,0.729166061,0.729166061,0.729166061,0.729166061
279,279,279,numba-0.55.1,5,3.7e-05,0.00098,numba,0.671641247,4,1.885162604,1.885162604,1.624268697,1.223299875,0.0
280,280,280,pandas-1.4.2,9,4.9e-05,0.00209,pandas,0.820746042,8,5.271598877,5.271598877,4.749811063,4.749811063,4.749811063
281,281,281,scikit-learn-1.0.2,11,7.3e-05,0.00192,scikit-learn,0.356249168,14,4.937282891999999,4.937282891999999,2.850131636,1.818727162,0.710270602
282,282,282,scipy-1.8.0,15,0.000215,0.01198,scipy,0.337577653,4,1.120259374,1.120259374,0.337577653,0.0,0.0
283,283,283,tqdm-4.64.0,8,6e-05,0.00377,tqdm,0.619815336,1,0.619815336,0.619815336,0.619815336,0.619815336,0.0
284,284,284,llvmlite-0.39.1,3,0.000115,0.00241,llvmlite,0.551658628,1,0.551658628,0.551658628,0.551658628,0.551658628,0.0
285,285,285,iam-profile-faker-0.3.1,3,3.5e-05,0.0,iam-profile-faker,0.805002598,7,5.054153136,5.054153136,5.054153136,4.591184494,3.946563126
286,286,286,faker-18.4.0,6,8.4e-05,0.00231,faker,0.462968642,4,2.818453289,2.818453289,2.818453289,2.355484647,2.355484647
287,287,287,tinydb-4.7.1,11,0.000132,0.0051,tinydb,0.644621368,1,0.644621368,0.644621368,0.644621368,0.644621368,0.0
288,288,288,hyde-generator-0.0.4,3,3.5e-05,0.0,hyde-generator,0.710340899,8,6.320762112,6.320762112,6.320762112,6.320762112,5.738259753
289,289,289,markdown-3.4.3,52,0.0006,0.02466,markdown,0.859538872,1,0.859538872,0.859538872,0.859538872,0.859538872,0.859538872
290,290,290,hcloud-selfdestruct-0.1.0,2,3.5e-05,0.0,hcloud-selfdestruct,0.69522504,46,31.79846110399999,31.79846110399999,31.79846110399999,31.79846110399999,17.396387171999994
291,291,291,apprise-1.3.0,8,5.1e-05,0.00096,apprise,0.731503666,41,27.987815856999998,27.987815856999998,27.987815856999998,27.987815856999998,14.280966964999994
292,292,292,hcloud-1.19.0,4,6e-05,0.00091,hcloud,0.75993556,31,21.169990938999998,21.169990938999998,21.169990938999998,21.169990938999998,10.955470939999998
293,293,293,requests-oauthlib-1.3.1,49,0.000627,0.02275,requests-oauthlib,0.575774868,37,25.028195078999996,25.028195078999996,25.028195078999996,25.028195078999996,11.903848545999999
294,294,294,oauthlib-3.2.2,23,0.000299,0.01102,oauthlib,0.814313573,9,7.010212601,7.010212601,7.010212601,7.010212601,5.649473659
295,295,295,requests-2.25.1,39,0.000537,0.01516,requests,0.515598341,20,13.550718693999997,13.550718693999997,13.550718693999997,13.550718693999997,6.318485560999999
296,296,296,oauthlib-3.1.1,2,0.000175,0.00196,oauthlib,0.814313573,1,0.814313573,0.814313573,0.814313573,0.814313573,0.814313573
297,297,297,gradinit-0.1.1,1,3.5e-05,0.0,gradinit,0.831829032,64,38.967516061,38.967516061,36.61383578299999,33.901469213999995,17.441790429
298,298,298,torch-2.0.0,153,0.001438,0.06272,torch,0.304238481,63,38.13568702899999,38.13568702899999,35.782006751,33.06964018199999,16.609961397000003
299,299,299,filelock-3.11.0,38,0.000473,0.02306,filelock,0.60816995,1,0.60816995,0.60816995,0.60816995,0.60816995,0.0
300,300,300,nvidia-cublas-cu11-11.10.3.66,6,0.000302,0.00538,nvidia-cublas-cu,0.671641247,3,1.7160545379999999,1.7160545379999999,1.7160545379999999,1.315085716,0.0
301,301,301,nvidia-cuda-cupti-cu11-11.7.101,3,9.6e-05,0.00343,nvidia-cuda-cupti-cu,0.671641247,3,1.7160545379999999,1.7160545379999999,1.7160545379999999,1.315085716,0.0
302,302,302,nvidia-cuda-nvrtc-cu11-11.7.99,2,0.000119,0.00425,nvidia-cuda-nvrtc-cu,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
303,303,303,nvidia-cuda-runtime-cu11-11.7.99,4,0.000119,0.00425,nvidia-cuda-runtime-cu,0.671641247,3,1.7160545379999999,1.7160545379999999,1.7160545379999999,1.315085716,0.0
304,304,304,nvidia-cudnn-cu11-8.5.0.96,3,0.000119,0.00425,nvidia-cudnn-cu,0.671641247,4,2.387695785,2.387695785,2.387695785,1.9867269630000002,0.0
305,305,305,nvidia-cufft-cu11-10.9.0.58,1,9.6e-05,0.00343,nvidia-cufft-cu,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
306,306,306,nvidia-curand-cu11-10.2.10.91,3,9.6e-05,0.00343,nvidia-curand-cu,0.671641247,3,1.7160545379999999,1.7160545379999999,1.7160545379999999,1.315085716,0.0
307,307,307,nvidia-cusolver-cu11-11.4.0.1,2,9.6e-05,0.00343,nvidia-cusolver-cu,0.671641247,4,2.387695785,2.387695785,2.387695785,1.9867269630000002,0.0
308,308,308,nvidia-cusparse-cu11-11.7.4.91,3,9.6e-05,0.00343,nvidia-cusparse-cu,0.671641247,3,1.7160545379999999,1.7160545379999999,1.7160545379999999,1.315085716,0.0
309,309,309,nvidia-nccl-cu11-2.14.3,1,9.6e-05,0.00343,nvidia-nccl-cu,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
310,310,310,nvidia-nvtx-cu11-11.7.91,3,9.6e-05,0.00343,nvidia-nvtx-cu,0.671641247,3,1.7160545379999999,1.7160545379999999,1.7160545379999999,1.315085716,0.0
311,311,311,triton-2.0.0,6,9.6e-05,0.00343,triton,0.758421019,63,38.13568702899998,38.13568702899998,35.78200675099999,33.069640181999986,16.609961397000003
312,312,312,filelock-3.12.0,10,0.000184,0.00889,filelock,0.60816995,1,0.60816995,0.60816995,0.60816995,0.60816995,0.0
313,313,313,networkx-2.8,4,0.000114,0.00483,networkx,0.754782163,1,0.754782163,0.754782163,0.754782163,0.754782163,0.754782163
314,314,314,networkx-2.6.3,5,0.00013,0.00544,networkx,0.754782163,1,0.754782163,0.754782163,0.754782163,0.754782163,0.754782163
315,315,315,cmake-3.26.3,1,5.1e-05,0.00055,cmake,0.716892593,1,0.716892593,0.716892593,0.716892593,0.716892593,0.716892593
316,316,316,lit-16.0.1,1,5.1e-05,0.00055,lit,0.553132475,1,0.553132475,0.553132475,0.553132475,0.553132475,0.0
317,317,317,hmtvltk2-django-thumbor-1.0.2,2,3.5e-05,0.0,hmtvltk -django-thumbor,0.79471302,7,4.781014753,4.781014753,4.781014753,4.781014753,2.271644019
318,318,318,django-4.2,98,0.002142,0.04662,django,0.544936339,4,2.539552949,2.539552949,2.539552949,2.539552949,0.718521638
319,319,319,libthumbor-2.0.2,2,5e-05,0.00046,libthumbor,0.688339423,2,1.446748784,1.446748784,1.446748784,1.446748784,0.758409361
320,320,320,asgiref-3.6.0,18,0.000991,0.01116,asgiref,0.718521638,1,0.718521638,0.718521638,0.718521638,0.718521638,0.718521638
321,321,321,sqlparse-0.4.3,18,0.000995,0.01112,sqlparse,0.638047486,1,0.638047486,0.638047486,0.638047486,0.638047486,0.0
322,322,322,sqlparse-0.4.4,4,0.000664,0.00404,sqlparse,0.638047486,1,0.638047486,0.638047486,0.638047486,0.638047486,0.0
323,323,323,hrflow-connectors-1.0.2,4,3.5e-05,0.0,hrflow-connectors,0.631985618,37,24.099125034,24.099125034,24.099125034,24.099125034,8.594032389999999
324,324,324,hrflow-1.9.0,5,5.2e-05,0.00091,hrflow,0.671641247,33,21.761077175999997,21.761077175999997,21.761077175999997,21.761077175999997,8.594032389999999
325,325,325,pydantic-1.7.4,2,4.4e-05,0.00091,pydantic,0.613224668,1,0.613224668,0.613224668,0.613224668,0.613224668,0.0
326,326,326,requests-2.26.0,28,0.000316,0.01018,requests,0.515598341,17,11.753846945,11.753846945,11.753846945,11.753846945,6.332087419
327,327,327,selenium-3.141.0,11,0.000134,0.0037,selenium,0.528159757,15,10.405291259999998,10.405291259999998,10.405291259999998,10.405291259999998,5.578105762
328,328,328,python-magic-0.4.27,11,0.000111,0.00514,python-magic,0.59347194,1,0.59347194,0.59347194,0.59347194,0.59347194,0.0
329,329,329,charset-normalizer-2.0.12,7,0.000166,0.00434,charset-normalizer,0.753981657,1,0.753981657,0.753981657,0.753981657,0.753981657,0.753981657
330,330,330,certifi-2020.4.5.2,2,7.4e-05,0.00139,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,0.0
331,331,331,urllib3-1.26.5,4,0.000139,0.00276,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,0.0
332,332,332,urllib3-1.25.9,3,8.9e-05,0.00175,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,0.0
333,333,333,graw-0.0.0,1,3.5e-05,0.0,graw,0.695230975,28,18.749801706999996,18.749801706999996,18.749801706999996,18.749801706999996,7.840050733
334,334,334,groupdocs-viewer-cloud-23.3,4,3.5e-05,0.0,groupdocs-viewer-cloud,0.683919038,16,11.787179557999998,11.787179557999998,11.787179557999998,11.787179557999998,7.933590409
335,335,335,hotair-0.1.0,4,3.5e-05,0.0,hotair,0.695221785,16,10.691310515000001,10.691310515000001,10.424781493000001,10.424781493000001,4.714377176
336,336,336,aiofiles-0.6.0,2,5e-05,0.00091,aiofiles,0.751449006,1,0.751449006,0.751449006,0.751449006,0.751449006,0.751449006
337,337,337,starlette-0.14.2,4,7.2e-05,0.00185,starlette,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
338,338,338,uvicorn-0.13.4,10,5e-05,0.00091,uvicorn,0.608885295,12,8.306469455,8.306469455,8.306469455,8.306469455,3.96292817
